,Dealer_Code,Oct_2324_sales,Nov_2324_sales,Dec_2324_sales,Jan_2324_sales,Feb_2324_sales,Mar_2324_sales,Apr_2425_sales,May_2425_sales,Jun_2425_sales,Jul_2425_sales,Aug_2425_sales,Sep_2425_sales,Apr_2425_Target,May_2425_Target,Jun_2425_Target,Jul_2425_Target,Aug_2425_Target,Sep_2425_Target,Sales_Pattern_Overall,Target_Pattern_Overall,Achieved_Type,Predicted_Target,Category_Overall,Dealer_Name,dealer_district,dealer_taluka,dealer_type,population,taluka_population,market_potential,MarketSizePer1000,AVG_SALES,sales_by_counter_3M,counter_market_ratio,NORM_counter_market_ratio,NORM_sales_by_counter_3M,AVG_SALES-N,MarketSizePer1000_N,Code,Dealer Name,CS,AP,MP,Status,MPA,SOB,AP_normalized,Score,Tier,Incentive_per_Ton_linear,Incentive_per_Ton_exponential,Final_Incentive,Perfomance_Bonus,Predicted_Incentive
173,SIPA403,13.0,1.0,1.0,11.0,1.0,12.0,37,1.0,12.0,1.0,20.0,13.0,12,20,24,20,15,15,HLHLHL,ANNNAN,Low Achievement,18,Fluctuating Performer,Sri Venkata Lakshmi Padmavathi Agencies,Prakasam,Darsi,Non-Exclusive,5954328.0,120120.0,150.0,0.025191759674643384,8.666666666666666,0.15294117647058825,0.3,0.0003329630862826245,0.010658873596621552,0.03407407407407407,6.26772683369552e-08,SIPA403,Sri Venkata Lakshmi Padmavathi Agencies,34.3,14,150.0,Non-Exclusive,22.866666666666667,40.816326530612244,6.103286384976526,16.398570470441697,Tier 4,1500.0,1110.0,1110.0,0.0,19980.0
174,SIPA404,33.0,39.0,1.0,25.0,25.0,33.0,44,23.0,22.0,32.0,36.0,1.0,30,30,30,30,35,35,HLLHHL,ANNAAN,Moderate Achievement,36,Fluctuating Performer,Sree Lakshmi Prasanna Steel Mart Allagadda,Kurnool,Allagadda,Non-Exclusive,6203936.0,108915.0,170.0,0.027401959014406337,25.166666666666668,0.007462686567164179,0.3941176470588235,0.00043753828841287367,0.0005090941352079457,0.10740740740740741,6.820276668803202e-08,SIPA404,Sree Lakshmi Prasanna Steel Mart Allagadda,49.2,26,170.0,Non-Exclusive,28.941176470588236,52.84552845528455,11.737089201877934,23.39959450630132,Tier 2,1833.0,1611.0,1611.0,0.0,58000.0
175,SIPA406,26.0,24.0,20.0,21.666666666666668,25.0,25.0,26,1.0,24.0,20.0,1.0,20.0,20,20,20,20,25,25,HLHLLH,ANAANN,Moderate Achievement,25,Fluctuating Performer,VISHNU STEEL AND CEMENT,Cuddapah,Kodur,Non-Exclusive,4111686.0,95190.0,200.0,0.048641846677980764,20.0,1.6666666666666667,0.045,4.962964801098074e-05,0.11626885003238042,0.08444444444444445,1.2130248586301116e-07,SIPA406,Vishnu Steel And Cement,182.8,15,200.0,Non-Exclusive,91.4,8.205689277899344,6.572769953051644,23.864799827410856,Tier 2,1833.0,1611.0,1611.0,0.0,40280.0
176,SIPA407,1.0,26.0,12.0,1.0,1.0,1.0,1,12.0,13.0,12.0,13.0,13.0,10,12,12,12,10,10,LHHHHH,NAAAAA,High Achievement,16,Consistently Strong Performer,SREE VENKATA MARUTHI TRADERS,Guntur,Mangalagiri,Non-Exclusive,6629265.0,86690.0,300.0,0.04525388561175334,11.0,0.3023255813953488,0.06,6.629632085048919e-05,0.02108116190857317,0.044444444444444446,1.1283258319488358e-07,SIPA407,Sree Venkata Maruthi Traders,18.4,10,300.0,Non-Exclusive,6.133333333333333,54.34782608695653,4.225352112676056,14.631443151663607,Tier 4,1500.0,1110.0,1110.0,0.0,17760.0
177,SIPA408,20.0,25.0,1.0,12.0,1.0,1.0,20,21.0,1.0,11.0,13.0,1.0,20,20,25,25,20,20,HHLHHL,AANNNN,Low Achievement,18,Emerging Performer,SRI RAGHAVENDRA TRADERS,Prakasam,Addanki,Non-Exclusive,5954328.0,89769.0,400.0,0.06717802579904902,11.5,0.007936507936507936,0.13,0.00014407412743486204,0.000542151822335003,0.04666666666666667,1.676429336796827e-07,SIPA408,Sri Raghavendra Traders,44.4,11,400.0,Non-Exclusive,11.1,24.774774774774773,4.694835680751173,9.99185636340566,Tier 6,,,,,
178,SIPA409,15.0,13.0,12.0,10.0,10.5,8.666666666666666,1,6.5,1.0,6.25,7.6,1.0,12,12,12,12,15,15,LLLLHL,NNNNNN,No Achievement,0,Consistently Weak Performer,SRI BHAVANI TRADERS,Prakasam,Addanki,Non-Exclusive,5954328.0,89769.0,400.0,0.06717802579904902,7.527777777777778,0.011363636363636364,0.105,0.00011629633936901457,0.0007812565707028654,0.02901234567901234,1.676429336796827e-07,SIPA409,Sri Bhavani Traders,40.7,6,400.0,Non-Exclusive,10.175,14.742014742014742,2.3474178403755865,6.391853652628301,Tier 6,,,,,
179,SIPA410,12.0,14.0,12.0,18.0,11.5,18.0,32,1.0,12.0,1.0,14.0,16.0,12,15,17,20,15,15,HLLLHH,ANNNNA,Low Achievement,16,Declining Performer,Vasavi Steels,Guntur,Narasaraopet,Non-Exclusive,6629265.0,95698.0,650.0,0.09805008549213223,12.166666666666666,0.14035087719298245,0.09538461538461539,0.00010561257472830403,0.0097804704656451,0.04962962962962963,2.4482308293570925e-07,SIPA410,Vasavi Steels,3.2,12,650.0,Non-Exclusive,0.49230769230769234,100.0,5.164319248826291,23.197053087757315,Tier 2,1833.0,1611.0,1611.0,0.0,25780.0
180,SIPA413,26.0,26.0,25.0,24.0,25.0,25.0,26,25.0,12.0,12.0,12.0,27.0,24,24,30,24,30,30,HLLLLH,AANNNN,Low Achievement,20,Consistently Weak Performer,Sri Lalithananda Iron & Cement,Prakasam,Chirala,Non-Exclusive,5954328.0,85626.0,250.0,0.04198626612440564,23.5,0.1875,0.268,0.00029740751755833985,0.013069982190766953,0.1,1.046635344740462e-07,SIPA413,Sri Lalithananda Iron & Cement,75.1,19,30.0,Non-Exclusive,100.0,25.299600532623174,8.450704225352112,30.130342641735904,Tier 1,2000.0,2000.0,2000.0,0.0,40000.0
181,SIPA414,27.0,20.0,1.0,1.0,1.0,1.0,1,20.0,1.0,15.0,20.0,21.0,25,10,30,15,20,20,LHLHHH,NANAAA,Moderate Achievement,22,Consistently Strong Performer,Sri Lakshmi Narasimha Traders (M),East Godavari,Mummidivaram,Non-Exclusive,8274560.0,92318.0,400.0,0.04834093897439864,15.0,0.1640625,0.1625,0.00018018525192046368,0.011434788862290683,0.06222222222222222,1.2055021660382855e-07,SIPA414,Sri Lakshmi Narasimha Traders (M),73.9,13,400.0,Non-Exclusive,18.475,17.591339648173207,5.633802816901409,10.593549619775487,Tier 5,1333.0,952.0,952.0,0.0,20940.0
182,SIPA418,30.0,53.0,85.0,26.0,61.0,61.0,80,65.0,56.0,63.0,57.0,52.0,60,90,90,80,50,50,HHLHLL,ANNNAA,Moderate Achievement,63,Fluctuating Performer,Sreenidhi Steels,Anantapur,Anantapur,Non-Exclusive,6321948.0,127019.0,2500.0,0.3954477322496167,52.833333333333336,0.13577023498694518,0.0804,8.89629959122207e-05,0.009460887081092611,0.2303703703703704,9.88317200054053e-07,SIPA418,Sreenidhi Steels,215.2,62,2500.0,Non-Exclusive,8.607999999999999,28.81040892193309,28.638497652582164,24.666780375935915,Tier 2,1833.0,1611.0,1611.0,0.0,101490.0
183,SIPA419,34.833333333333336,44.0,47.333333333333336,31.0,31.0,24.0,48,30.0,10.0,14.0,44.0,45.0,50,60,60,60,45,45,HLLLHH,NNNNNA,Low Achievement,37,Declining Performer,Sai Ranganatha Steels Private Limited,Anantapur,Anantapur,Non-Exclusive,6321948.0,127019.0,2500.0,0.3954477322496167,31.305555555555557,0.225,0.0356,3.918519969822211e-05,0.01568629151632898,0.13469135802469137,9.88317200054053e-07,SIPA419,Sai Ranganatha Steels Private Limited,86.6,32,2500.0,Non-Exclusive,3.4639999999999995,36.95150115473441,14.553990610328638,16.815494597144063,Tier 4,1500.0,1110.0,1110.0,0.0,41070.0
184,SIPA420,1.0,15.0,9.0,1.0,6.0,20.0,14,1.0,9.0,1.0,16.0,15.0,12,12,15,15,15,15,HLHLHH,ANNNAA,Moderate Achievement,18,Emerging Performer,Mubarak Agencies,Chittoor,Piler,Non-Exclusive,6588204.0,73016.0,150.0,0.022767965290692273,10.166666666666666,0.23076923076923078,0.24,0.00026629639492459066,0.016088800643338525,0.04074074074074074,5.6617782375246674e-08,SIPA420,Mubarak Agencies,28.2,9,150.0,Non-Exclusive,18.8,31.914893617021278,3.755868544600939,12.39649985016482,Tier 5,1333.0,952.0,952.0,0.0,17140.0
185,SIPA421,12.0,1.0,1.0,1.0,1.0,1.0,20,13.0,18.0,23.0,1.0,1.0,15,25,15,12,10,10,HHHHLL,ANAANN,Moderate Achievement,21,Emerging Performer,Sri Satyanarayana Traders,Srikakulam,Narasannapeta,Non-Exclusive,4798722.0,77321.0,500.0,0.1041944084279106,7.666666666666667,0.004739336492890996,0.212,0.0002351852722908416,0.000319090769978853,0.02962962962962963,2.601838902797961e-07,SIPA421,Sri Satyanarayana Traders,102.7,12,500.0,Non-Exclusive,20.54,11.684518013631937,5.164319248826291,9.543495152022162,Tier 6,,,,,
186,SIPA422,1.0,6.0,1.0,1.0,1.0,1.0,1,1.0,4.666666666666667,1.0,1.0,1.0,10,10,10,12,10,10,LLHLLL,NNNNNN,No Achievement,0,Consistently Weak Performer,Kanaka Durga Traders,West Godavari,Palangi,Non-Exclusive,6422436.0,5352.0,1200.0,0.18684499152657966,2.4444444444444446,0.015873015873015872,0.02666666666666667,2.925927009602596e-05,0.0010958680817132107,0.006419753086419754,4.6681034808889704e-07,SIPA422,Kanaka Durga Traders,31.6,2,1200.0,Non-Exclusive,2.6333333333333333,6.329113924050632,0.4694835680751174,2.0741795923218636,Tier 6,,,,,
187,SIPA424,1.0,21.0,23.0,25.0,1.0,24.0,15,12.0,13.0,1.0,10.0,13.0,12,15,20,20,15,15,LLLLLH,ANNNNN,Low Achievement,14,Consistently Weak Performer,Nagarjuna Traders Markapur,Prakasam,Markapur,Non-Exclusive,5954328.0,51892.0,300.0,0.05038351934928677,14.0,0.1625,0.12666666666666668,0.0001403704223594157,0.011325775973725598,0.057777777777777775,1.2565666754259168e-07,SIPA424,Nagarjuna Traders Markapur,49.7,11,300.0,Non-Exclusive,16.56666666666667,22.132796780684103,4.694835680751173,10.556794097920859,Tier 5,1333.0,952.0,952.0,0.0,13330.0
188,SIPA425,25.0,1.0,1.0,1.0,1.0,1.0,24,74.0,1.0,1.0,32.0,26.0,30,60,50,60,25,25,HHLLHH,NANNAA,Moderate Achievement,50,Emerging Performer,Maturu Rama Rao Steel India Private Limited,Srikakulam,Srikakulam,Non-Exclusive,4798722.0,94393.0,2500.0,0.520972042139553,21.333333333333332,0.0248565965583174,0.2052,0.00022762971393693108,0.0017226367730170328,0.09037037037037036,1.3021279748737054e-06,SIPA425,Maturu Rama Rao Steel India Private Limited,510.3,26,2500.0,Non-Exclusive,20.412,5.095042132079168,11.737089201877934,12.143661947542594,Tier 5,1333.0,952.0,952.0,0.0,47600.0
189,SIPA426,10.0,1.0,11.0,21.0,10.0,20.0,41,30.0,16.0,16.0,20.0,30.0,15,30,25,25,25,25,HHLLLH,AANNNA,Moderate Achievement,26,Declining Performer,Sri Sai Ganesh Agencies,Chittoor,Chittoor,Non-Exclusive,6588204.0,59060.0,650.0,0.09866118292633319,17.833333333333332,0.22727272727272727,0.10153846153846154,0.00011245018409835877,0.015844855717878196,0.0748148148148148,2.463508265216732e-07,SIPA426,Sri Sai Ganesh Agencies,63.8,26,650.0,Non-Exclusive,9.815384615384614,40.75235109717868,11.737089201877934,17.15580066363942,Tier 4,1500.0,1110.0,1110.0,0.0,28860.0
190,SIPA427,13.0,16.0,14.5,13.0,14.0,14.0,12,11.0,1.0,12.0,14.0,16.0,12,12,12,12,15,15,LLLHHH,ANNANA,Moderate Achievement,16,Fluctuating Performer,SRI VIGNESWARA STEELS,Krishna,Avanigadda,Non-Exclusive,6097627.0,64723.0,70.0,0.011479875695905964,11.833333333333334,0.3018867924528302,0.4,0.00044407423854601424,0.02105054837251277,0.04814814814814815,2.83975583797547e-08,SIPA427,Sri Vigneswara Steels,23.5,11,250.0,Non-Exclusive,9.4,46.808510638297875,4.694835680751173,14.05860353611028,Tier 4,1500.0,1110.0,1110.0,0.0,17760.0
191,SIPA428,81.0,123.0,101.0,61.0,92.0,121.0,104,95.0,62.0,91.0,108.0,122.0,100,120,110,110,110,110,HLLHHH,ANNNNA,Low Achievement,110,Emerging Performer,SRI SURYA MARKETING,Kurnool,Kurnool,Non-Exclusive,6203936.0,110700.0,2700.0,0.4352075843464536,100.66666666666667,0.4420289855072464,0.03888888888888889,4.283952203932915e-05,0.03082802374832567,0.442962962962963,1.087716830326177e-06,SIPA428,Sri Surya Marketing,165.7,97,0.0,Non-Exclusive,100.0,58.539529269764635,45.07042253521127,58.75015937507969,Tier 1,2000.0,2000.0,2000.0,0.0,220000.0
192,SIPA429,12.666666666666666,12.0,12.0,13.0,13.0,8.666666666666666,24,1.0,1.0,10.0,1.0,6.0,12,12,12,12,15,15,HLLLLL,ANNNNN,Low Achievement,20,Consistently Weak Performer,Satya Sri Traders,Prakasam,Tripuranthakam,Non-Exclusive,5954328.0,73019.0,60.0,0.010076703869857354,6.888888888888888,0.17142857142857143,0.25,0.00027740751015092966,0.011948706765526082,0.026172839506172836,2.4889628813573323e-08,SIPA429,Satya Sri Traders,13.0,7,60.0,Non-Exclusive,21.666666666666668,53.84615384615385,2.8169014084507045,16.792704947634526,Tier 4,1500.0,1110.0,1110.0,0.0,22200.0
193,SIPA430,1.0,31.0,29.0,1.0,40.0,36.0,15,14.0,1.0,31.0,13.0,13.0,25,25,30,30,30,30,LLLHLL,NNNANN,Low Achievement,22,Consistently Weak Performer,Balaji Steels & Cements,Nellore,Naidupeta,Non-Exclusive,4538626.0,79648.0,230.0,0.05067612973618007,16.0,0.13,0.2608695652173913,0.00028948480930999376,0.009058307891571839,0.06666666666666667,1.2638819351004596e-07,SIPA430,Balaji Steels & Cements,39.2,14,230.0,Non-Exclusive,17.043478260869566,35.71428571428571,6.103286384976526,14.213524626016971,Tier 4,1500.0,1110.0,1110.0,0.0,24420.0
194,SIPA431,25.0,20.0,1.0,1.0,1.0,1.0,20,10.0,1.0,1.0,1.0,1.0,20,15,25,10,20,20,HHLLLL,ANNNNN,Low Achievement,18,Consistently Weak Performer,Svn Siri Enterprises,Visakhapatnam,Anakapalle,Non-Exclusive,4845879.0,100418.0,4000.0,0.8254436398432565,9.666666666666666,0.0011098779134295228,0.1125,0.00012462967578876882,6.586980122722164e-05,0.038518518518518514,2.0633069693629405e-06,SIPA431,Svn Siri Enterprises,65.5,5,4000.0,Non-Exclusive,1.6375000000000002,7.633587786259542,1.8779342723004695,2.9809781206321904,Tier 6,,,,,
195,SIPA432,1.0,4.333333333333333,1.0,1.0,1.0,1.0,1,7.0,1.0,1.0,1.0,1.0,10,12,20,12,10,10,LHLLLL,NNNNNN,No Achievement,0,Consistently Weak Performer,Sri Mangal Enterprises,East Godavari,Sunkarapalem,Non-Exclusive,8274560.0,3756.0,600.0,0.07251140846159795,2.5555555555555554,0.013513513513513514,0.06333333333333334,7.000002592593553e-05,0.0009312497343305003,0.00691358024691358,1.8097639034008347e-07,SIPA432,Sri Mangal Enterprises,37.6,2,600.0,Non-Exclusive,6.266666666666667,5.319148936170213,0.4694835680751174,2.5988532614124464,Tier 6,,,,,
196,SIPA433,6.0,7.0,6.0,6.0,7.0,10.0,1,13.0,1.0,12.0,1.0,12.0,10,10,12,10,10,10,LHLHLH,NANANA,Moderate Achievement,14,Fluctuating Performer,Siva Agencies,Kurnool,Velgode,Non-Exclusive,6203936.0,70898.0,60.0,0.009671279652143414,8.166666666666666,0.4444444444444444,0.18333333333333332,0.0002033334086420032,0.03099654608813642,0.031851851851851846,2.3876068268982244e-08,SIPA433,Siva Agencies,11.0,6,60.0,Non-Exclusive,18.333333333333332,54.54545454545454,2.3474178403755865,15.984208279982926,Tier 4,1500.0,1110.0,1110.0,0.0,15540.0
197,SIPA434,1.0,1.0,11.0,1.0,1.0,23.0,1,11.0,10.0,3.0,11.0,1.0,12,12,15,15,10,10,LHHLHL,NNNNAN,Low Achievement,12,Fluctuating Performer,Vijay Traders,Cuddapah,Rayachoti,Non-Exclusive,4111686.0,33331.0,750.0,0.18240692504242786,7.833333333333333,0.05555555555555555,0.014666666666666666,1.5925931824419195e-05,0.0038644493786042485,0.030370370370370367,4.5571518187516534e-07,SIPA434,Vijay Traders,31.3,6,750.0,Non-Exclusive,4.173333333333334,19.169329073482427,2.3474178403755865,6.076983185588505,Tier 6,,,,,
198,SIPA435,31.0,5.0,32.0,1.0,1.0,1.0,31,30.0,1.0,16.0,15.0,26.0,30,35,30,30,25,25,HHLHHH,ANNNNA,Low Achievement,22,Emerging Performer,SHREE LAKSHMI SREENIVASA STEELS,Chittoor,Tirupathi,Non-Exclusive,6588204.0,237195.0,2500.0,0.37946608817820454,15.666666666666666,0.15757575757575756,0.0324,3.5629642825793633e-05,0.0109822202037023,0.06518518518518518,9.483630898634512e-07,SIPA435,Shree Lakshmi Sreenivasa Steels,74.5,20,2500.0,Non-Exclusive,2.98,26.845637583892618,8.92018779342723,11.317240192834863,Tier 5,1333.0,952.0,952.0,0.0,20940.0
199,SIPA438,110.0,110.0,62.0,59.0,91.0,81.0,101,13.0,53.0,89.0,121.0,122.0,100,100,100,100,120,120,HLLHHH,ANNNAA,Moderate Achievement,116,Emerging Performer,Vinayaka Traders (Huf),Cuddapah,Rayachoti,Non-Exclusive,4111686.0,33331.0,750.0,0.18240692504242786,81.5,0.5674418604651162,0.136,0.00015074079657066542,0.03957786039626753,0.3577777777777778,4.5571518187516534e-07,SIPA438,Vinayaka Traders (Huf),25.0,83,750.0,Non-Exclusive,3.3333333333333335,100.0,38.497652582159624,43.76525821596244,Tier 1,2000.0,2000.0,2000.0,0.0,232000.0
200,SIPA440,30.0,32.0,1.0,20.0,25.0,30.0,32,1.0,31.0,25.0,26.0,1.0,20,25,25,25,22,22,HLHHHL,ANAAAN,Moderate Achievement,32,Consistently Strong Performer,Sri Venkata Lakshmi Narasimha Steel And Cement,Nellore,Gudur,Non-Exclusive,4538626.0,55705.0,180.0,0.03965957979353223,20.833333333333332,0.02631578947368421,0.09444444444444444,0.00010456793996343455,0.0018244421072108523,0.08814814814814814,9.884681864510528e-08,SIPA440,Sri Venkata Lakshmi Narasimha Steel And Cement,17.5,19,100.0,Non-Exclusive,17.5,100.0,8.450704225352112,28.570422535211268,Tier 1,2000.0,2000.0,2000.0,0.0,64000.0
201,SIPA441,15.0,11.666666666666666,13.0,12.0,9.0,12.0,10,12.0,16.0,12.0,15.0,15.0,10,12,15,15,15,15,LHHHHH,AAANAA,High Achievement,18,Consistently Strong Performer,Sri Venkateswara Iron And Cements,Nellore,Nellore,Non-Exclusive,4538626.0,132216.0,2400.0,0.5287943972470964,13.611111111111109,0.13392857142857142,0.024166666666666666,2.6481491289441217e-05,0.00933239743996405,0.056049382716049374,1.3216838626484726e-06,SIPA441,Sri Venkateswara Iron And Cements,55.1,13,0.0,Non-Exclusive,100.0,23.593466424682394,5.633802816901409,28.098974975077322,Tier 2,1833.0,1611.0,1611.0,0.0,29000.0
202,SIPA442,1.0,10.0,1.0,1.0,1.0,1.0,1,12.0,1.0,13.0,1.0,1.0,1,12,12,12,10,10,LHLHLL,AANANN,Moderate Achievement,15,Fluctuating Performer,M G B Traders,Nellore,Udayagiri,Non-Exclusive,4538626.0,36378.0,60.0,0.013219859931177408,4.333333333333333,0.023809523809523808,0.31666666666666665,0.0003514816116598561,0.0016495843410914183,0.014814814814814812,3.274751896924757e-08,SIPA442,M G B Traders,18.5,4,60.0,Non-Exclusive,30.833333333333336,21.62162162162162,1.4084507042253522,11.336061413526204,Tier 5,1333.0,952.0,952.0,0.0,14280.0
203,SIPA443,12.0,1.0,13.0,12.0,1.0,12.0,1,1.0,1.0,1.0,3.2,4.666666666666667,12,12,12,12,10,10,LLLLHH,NNNNNN,No Achievement,0,Consistently Weak Performer,Sri Prasanna Traders,Prakasam,East Gangavaram,Non-Exclusive,5954328.0,2101.0,60.0,0.010076703869857354,5.277777777777778,0.3333333333333333,0.31666666666666665,0.0003514816116598561,0.023244518456841515,0.019012345679012343,2.4889628813573323e-08,SIPA443,Sri Prasanna Traders,16.7,4,60.0,Non-Exclusive,27.833333333333332,23.952095808383234,1.4084507042253522,11.202156250878526,Tier 5,1333.0,952.0,952.0,0.0,0.0
204,SIPA444,1.0,22.0,20.0,20.0,13.0,17.0,21,12.0,1.0,1.0,14.0,15.0,15,15,20,20,20,20,HLLLHH,ANNNNN,Low Achievement,16,Declining Performer,Sri Sai Balaji Cement & Iron Traders,Prakasam,Pamuru,Non-Exclusive,5954328.0,63017.0,170.0,0.028550660964595836,11.333333333333334,0.29411764705882354,0.14705882352941177,0.00016302838282096968,0.020508508704619784,0.045925925925925926,7.107452156437341e-08,SIPA444,Sri Sai Balaji Cement & Iron Traders,26.9,10,170.0,Non-Exclusive,15.823529411764707,37.17472118959108,4.225352112676056,13.134861387876791,Tier 5,1333.0,952.0,952.0,0.0,15230.0
205,SIPA445,1.0,20.0,13.0,20.0,12.0,12.0,20,20.0,19.0,21.0,12.0,22.0,20,20,20,20,20,20,HHHHLH,AANANA,Moderate Achievement,21,Consistently Strong Performer,Balaji Steels And Cements,Nellore,Buchireddypalem,Non-Exclusive,4538626.0,78470.0,100.0,0.022033099885295684,15.666666666666666,0.1774193548387097,0.88,0.000977407769410285,0.012366673232282537,0.06518518518518518,5.478061886120014e-08,SIPA445,Balaji Steels And Cements,37.2,19,100.0,Non-Exclusive,37.2,51.075268817204304,8.450704225352112,22.72547629865213,Tier 3,1667.0,1323.0,1323.0,0.0,27780.0
206,SIPA446,51.0,52.0,51.0,42.833333333333336,51.0,44.333333333333336,67,45.0,33.0,43.0,50.0,52.0,40,45,50,50,50,50,HLLLHH,AANNAA,Moderate Achievement,55,Target-Oriented Performer,Mahalakshmi Steel Traders,Prakasam,Addanki,Non-Exclusive,5954328.0,89769.0,400.0,0.06717802579904902,46.22222222222223,0.32298136645962733,0.1475,0.0001635185790809552,0.02252227985765255,0.20098765432098767,1.676429336796827e-07,SIPA446,Mahalakshmi Steel Traders,74.5,48,400.0,Non-Exclusive,18.625,64.42953020134227,22.065727699530516,29.850342659986765,Tier 1,2000.0,2000.0,2000.0,0.0,110000.0
