,Dealer_Code,Dealer_Name,dealer_district,dealer_type,dealer_taluka,Feb_2324_sales,Mar_2324_sales,Apr_2425_sales,May_2425_sales,Jun_2425_sales,Jul_2425_sales,Aug_2425_sales,Sep_2425_sales,Oct_2425_sales,Nov_2425_sales,Dec_2425_sales,Jan_2425_sales,Feb_2324_Target,Mar_2324_Target,Apr_2425_Target,May_2425_Target,Jun_2425_Target,Jul_2425_Target,Aug_2425_Target,Sep_2425_Target,Oct_2425_Target,Nov_2425_Target,Dec_2425_Target,Jan_2425_Target,Sales_Pattern_Overall,Target_Pattern_Overall,Achieved_Type,Predicted_Target_R,Percentage_PT_Dist,Category_Overall,new_market_potential,AP_12,NORM_counter_market_ratio,NORM_sales_by_counter_3M,AVG_SALES-N,MarketSizePer1000_N,Code,Dealer Name,CS,AP,MP,Status,Predicted_Target,MPA,SOB,AP_normalized,Score,Tier,Incentive_per_Ton_linear,Incentive_per_Ton_exponential,Final_Incentive,Perfomance_Bonus,Predicted_Incentive
271,SIPT123,Sri Ramakrishna Enterprises,Suryapet,Exclusive,Suryapet,65,75,100,101,91,74,51,0,0,0,50,30,80,80,70,80,90,85,90,90,50,50,50,50,LLLLHH,NNNNNN,No Achievement,45,0.003728251864125932,Consistently Weak Performer,550.0,73.67500000000001,0.00012661380350775792,7.969932369988833e-05,0.3787896416461672,0.05173365838545728,SIPT123,Sri Ramakrishna Enterprises,100.7,69.0,600.0,Exclusive,45.0,18.309090909090912,52.65061238000662,25.773774120956023,29.65620513039312,Tier 1,2000.0,2000.0,2000.0,0.0,90000.0
272,SIPT124,SRI VINAYAKA STEELS - S,Suryapet,Non-Exclusive,Suryapet,25,25,15,25,0,23,0,0,0,0,0,15,25,20,20,20,25,20,20,20,20,20,20,0,LLLLLH,NNNNNA,Low Achievement,20,0.0016570008285004142,Consistently Weak Performer,550.0,0.0,6.009828378545657e-05,7.799446463361806e-05,0.0,0.07173616621200561,SIPT124,Sri Vinayaka Steels - S,11.6,11.0,600.0,Non-Exclusive,20.0,2.109090909090909,92.35632183908045,5.139662079682646,21.97687979744386,Tier 2,1833.0,1611.0,1611.0,0.0,32220.0
273,SIPT126,SRI RAMA TRADERS,Suryapet,Exclusive,Thirumalagiri,13,16,23,37,0,25,25,25,20,20,10,10,25,25,20,20,25,20,25,25,20,20,25,20,HHLLLL,ANAANN,Moderate Achievement,20,0.0016570008285004142,Fluctuating Performer,120.0,21.602500000000003,0.00010063976791371875,0.010325523454413843,0.09720929459477429,0.015130235101073655,SIPT126,Sri Rama Traders,33.7,23.0,120.0,Exclusive,20.0,28.08333333333334,55.44757665677545,9.028143768552626,22.123068259153335,Tier 2,1833.0,1611.0,1611.0,0.0,32220.0
274,SIPT127,Panduranga Traders,Nizamabad,Non-Exclusive,Armoor,0,0,0,10,15,0,0,0,10,11,0,0,20,10,10,10,15,10,10,10,10,10,10,10,LLHHLL,NNNANN,Low Achievement,15,0.0012427506213753107,Consistently Weak Performer,300.0,12.108888888888886,2.2998244849438128e-05,0.0014401768585835524,0.061689714779602424,0.17552530529369553,SIPT127,Panduranga Traders,81.0,4.0,250.0,Non-Exclusive,15.0,27.0,4.816872427983539,1.8173615335529054,7.453791405728452,Tier 6,,,,,
275,SIPT135,Vasavi Sales Corporation,Medchal - Malkajgiri,Non-Exclusive,Ghatkesar,0,12,29,22,0,0,10,11,15,10,20,12,40,30,35,35,30,30,25,25,25,25,25,15,LLHHHH,NNNNNN,No Achievement,15,0.0012427506213753107,Emerging Performer,1500.0,5.055833333333333,0.00026417999202433564,0.004543330333571103,0.029768632404760322,0.003358119857578473,SIPT135,Vasavi Sales Corporation,3.2,12.0,150.0,Non-Exclusive,15.0,0.21333333333333335,100.0,5.58594125752097,23.39423142117925,Tier 2,1833.0,1611.0,1611.0,0.0,24160.0
276,SIPT138,Janatha Building Materials,Vikarabad,Non-Exclusive,Vikarabad,0,11,0,12,0,12,10,20,20,16,8,10,30,10,10,10,10,0,10,10,10,10,20,20,HHHHLL,NAAANN,Moderate Achievement,25,0.002071251035625518,Emerging Performer,300.0,1.925138888888889,0.0002289066103534183,0.0022872482632246877,0.009226170689005607,0.0023085173398103083,SIPT138,Janatha Building Materials,45.9,9.0,300.0,Non-Exclusive,25.0,15.299999999999999,21.637618010167035,4.758414476028414,10.242572287650457,Tier 5,1333.0,952.0,952.0,0.0,23800.0
277,SIPT140,Om Sai Steels,Hanamkonda,Exclusive,Hanamkonda,56,25,19,41,20,55,25,42,25,16,35,15,50,50,50,50,50,50,55,55,50,50,50,35,LHLLHL,NNNNNN,No Achievement,25,0.002071251035625518,Consistently Weak Performer,800.0,11.183333333333335,0.00010544977450520747,0.0029948754808610174,0.058855794162622176,0.010160045636409543,SIPT140,Om Sai Steels,20.0,34.0,800.0,Exclusive,25.0,2.5,100.0,15.114286217506228,29.568571730503734,Tier 1,2000.0,2000.0,2000.0,0.0,50000.0
278,SIPT143,Laxmi Iron Cement & General Merchant,Mahabubabad,Non-Exclusive,Kesamudram,30,29,32,0,25,25,25,26,36,52,25,29,30,25,25,25,25,25,25,25,35,35,35,30,HHHHLL,AAAANN,Moderate Achievement,40,0.0033140016570008283,Consistently Strong Performer,1000.0,17.514166666666664,0.00044407423854601424,0.002956452283523298,0.08786816036167809,0.00630114866845227,SIPT143,Laxmi Iron Cement & General Merchant,26.2,22.0,1000.0,Non-Exclusive,40.0,2.6199999999999997,100.0,13.551902647733446,28.65514158864007,Tier 1,2000.0,2000.0,2040.0,40.0,81600.0
279,SIPT144,Venkateswara Steels,Mahabubabad,Exclusive,Mahaboobabad  ,10,33,39,15,27,15,12,10,10,13,21,10,25,25,25,25,25,25,30,30,35,35,35,25,LLLLHL,NNNNNN,No Achievement,15,0.0012427506213753107,Consistently Weak Performer,250.0,48.105555555555554,0.00014513232888498955,0.00353727902119287,0.2439249385014294,0.021376514631551304,SIPT144,Venkateswara Steels,172.3,20.0,250.0,Exclusive,15.0,68.92,11.069033339782033,9.216464368794059,21.527685289232842,Tier 3,1667.0,1323.0,1323.0,0.0,19840.0
280,SIPT145,Sri Sai Ram Iron And Cement,Mahabubabad,Non-Exclusive,Maripeda,11,0,10,0,9,8,9,0,14,26,0,0,15,10,10,10,15,15,10,10,10,10,10,10,HLHHLL,NNAANN,Low Achievement,25,0.002071251035625518,Fluctuating Performer,600.0,15.52222222222222,0.00011074078175584509,0.005072663242450043,0.0699754005717705,0.009080866773586764,SIPT145,Sri Sai Ram Iron And Cement,22.3,6.0,600.0,Non-Exclusive,25.0,3.716666666666667,32.275784753363226,3.4248607579159014,9.253406738755519,Tier 5,1333.0,952.0,952.0,0.0,23800.0
281,SIPT147,SRI VENKATESHWARA IRON & HARDWARE MERCHANT,Warangal,Non-Exclusive,Narsampet  ,33,27,37,24,0,25,12,12,35,26,24,14,25,25,30,25,25,25,30,30,35,35,40,30,LLHHHL,NNNNNN,No Achievement,25,0.002071251035625518,Fluctuating Performer,1000.0,13.299166666666665,0.00017740747311387894,0.0002983474989490486,0.05853168007446314,0.005953869763231381,SIPT147,Sri Venkateshwara Iron & Hardware Merchant,44.9,19.0,1000.0,Non-Exclusive,25.0,4.489999999999999,50.2301410541945,10.914465867229913,17.492707731176846,Tier 3,1667.0,1323.0,1323.0,0.0,33080.0
282,SIPT149,Venkataramana Iron & Hardware,Mahabubabad,Non-Exclusive,Thorrur,20,15,10,25,15,10,16,0,0,15,5,19,20,10,15,20,20,15,15,15,20,20,20,20,HLLHLH,ANNNNN,Low Achievement,20,0.0016570008285004142,Fluctuating Performer,600.0,1.964236111111111,0.00010544977450520747,0.0009594066018953402,0.0,0.0033247259243514753,SIPT149,Venkataramana Iron & Hardware,204.7,13.0,600.0,Non-Exclusive,20.0,34.11666666666667,6.109347011887315,6.013930305120017,11.653560918782807,Tier 5,1333.0,952.0,952.0,0.0,19040.0
283,SIPT150,Maha Lakshmi Steels,Warangal,Exclusive,Warangal,51,25,137,0,25,25,0,50,0,51,0,0,75,60,60,60,60,50,80,80,80,35,35,0,LHLHLL,NNNANA,Low Achievement,55,0.004556752278376139,Consistently Weak Performer,1000.0,0.0,0.00017317466731336885,0.00015171257065914394,0.0,0.02173476596110999,SIPT150,Maha Lakshmi Steels,75.7,40.0,4000.0,Exclusive,55.0,7.57,40.112285336856004,14.724503219740335,18.371158999215403,Tier 3,1667.0,1323.0,1323.0,0.0,72760.0
284,SIPT151,Padmalaya Enterprises,Warangal,Exclusive,Warangal,10,16,73,50,51,55,22,25,30,41,76,10,100,50,50,50,50,50,85,85,110,80,75,50,LLLHHL,NNNNAN,Low Achievement,55,0.004556752278376139,Consistently Weak Performer,1000.0,29.655,0.0003615345254360676,0.001980423848057935,0.21849444850741304,0.033737494375460586,SIPT151,Padmalaya Enterprises,81.0,46.0,4000.0,Exclusive,55.0,8.1,47.388888888888886,18.636152406913396,22.279469221925815,Tier 2,1833.0,1611.0,1611.0,0.0,88600.0
285,SIPT159,Swastik Vishaka Steel Pvt Ltd.,Hyderabad,Non-Exclusive,Bowenpally,20,35,73,37,24,0,31,0,30,56,40,19,60,50,50,70,50,50,50,50,50,50,40,40,LLHHHL,NNNAAN,Low Achievement,45,0.003728251864125932,Fluctuating Performer,300.0,10.239166666666664,0.00018305121418122573,0.0015648209992064222,0.05352868825211089,0.014055327808004468,SIPT159,Swastik Vishaka Steel Pvt Ltd.,440.7,28.0,150.0,Non-Exclusive,45.0,100.0,6.900196656833825,14.746044928688814,30.227666288580053,Tier 1,2000.0,2000.0,2000.0,0.0,90000.0
286,SIPT162,Baheti Steel Industries,Hyderabad,Non-Exclusive,Nacharam,10,23,24,23,10,15,12,15,15,18,0,10,50,25,20,20,20,20,30,30,30,30,30,25,LLLHLL,NNNNNN,No Achievement,20,0.0016570008285004142,Consistently Weak Performer,1000.0,6.945833333333334,0.0005287303545562159,0.00016956975162184894,0.021200385612658728,0.0029733769523975625,SIPT162,Baheti Steel Industries,30.8,17.0,1000.0,Non-Exclusive,20.0,3.08,47.45941558441558,7.043867861260555,14.33420383363945,Tier 4,1500.0,1110.0,1110.0,0.0,22200.0
287,SIPT164,Sri Rama Traders (E),Khammam,Non-Exclusive,Enkoor,10,15,0,16,17,15,0,17,17,0,12,13,20,15,15,15,15,15,18,18,20,20,20,13,LHHLHH,NNNNNN,No Achievement,15,0.0012427506213753107,Emerging Performer,120.0,31.07916666666667,0.0005665232634893417,0.0014153705308428829,0.15433648028721494,0.013047877730222021,SIPT164,Sri Rama Traders (E),33.7,11.0,120.0,Non-Exclusive,15.0,28.08333333333334,32.67804154302671,5.2855766742582,15.32362097982693,Tier 4,1500.0,1110.0,1110.0,0.0,16650.0
288,SIPT167,Sri Srinivasa Traders (N),Medak,Non-Exclusive,Narsapur,0,0,0,0,5,0,8,7,0,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,HHLHHL,NNNANN,Low Achievement,15,0.0012427506213753107,Emerging Performer,200.0,1.2494444444444446,0.00013963782135548126,7.540967830733735e-05,0.0,0.031685704169197276,SIPT167,Sri Srinivasa Traders (N),53.0,3.0,200.0,Non-Exclusive,15.0,26.5,6.2405660377358485,1.5275645810950504,7.4646519562042,Tier 6,,,,,
289,SIPT179,WAHAB SAAB AGENCIES,Jogulamba Gadwal,Non-Exclusive,Gadwal,26,0,30,24,0,25,30,0,30,0,39,12,50,40,40,40,40,25,30,30,20,20,25,30,HLHLHL,NNANAN,Low Achievement,35,0.002899751449875725,Fluctuating Performer,350.0,0.0,0.0006874605720753441,0.00024441493810261456,0.0,0.0009584767968326708,SIPT179,Wahab Saab Agencies,62.3,18.0,1000.0,Non-Exclusive,35.0,17.8,31.64972355983592,9.531461056248247,15.608821345716134,Tier 4,1500.0,1110.0,1110.0,0.0,38850.0
290,SIPT180,Sri Laxmi Narasimha Steel Traders,Vikarabad,Non-Exclusive,Tandur,0,10,11,12,10,21,19,19,25,10,16,15,20,15,15,15,15,0,20,20,10,10,15,15,HHHLLL,NNAAAN,Moderate Achievement,20,0.0016570008285004142,Momentum Gainer,190.0,4.018611111111111,0.006357303941858603,0.0,0.0,0.033398902186387906,SIPT180,Sri Laxmi Narasimha Steel Traders,75.1,15.0,190.0,Non-Exclusive,20.0,39.526315789473685,18.569684864624943,6.716271306308198,15.648962914604645,Tier 4,1500.0,1110.0,1110.0,0.0,22200.0
291,SIPT185,RAVI STEEL TRADERS (K),Karimnagar,Non-Exclusive,Karimnagar,20,41,20,0,20,21,20,20,21,20,21,0,60,40,50,50,40,30,40,40,35,35,35,25,HHHHHL,NNNNNN,No Achievement,20,0.0016570008285004142,Emerging Performer,2000.0,0.025694444444444447,0.11111078189288218,0.00012564555873505217,0.00025624404405735437,,SIPT185,Ravi Steel Traders (K),21.1,17.0,0.0,Non-Exclusive,20.0,1.055,88.26619273301736,8.998066665492486,23.263078545898964,Tier 2,1833.0,1611.0,1611.0,0.0,32220.0
292,SIPT187,Sri Ramalingeshwara Fertilizers,Medak,Non-Exclusive,Medak,35,0,0,30,30,15,0,25,0,20,20,27,35,35,30,30,30,30,25,25,20,20,20,20,LHLHHH,NNNANA,Low Achievement,25,0.002071251035625518,Emerging Performer,500.0,0.5540277777777778,0.00029592603552816126,0.0011112287882179335,0.0014612836025973451,0.011942253350328107,SIPT187,Sri Ramalingeshwara Fertilizers,100.7,17.0,500.0,Non-Exclusive,25.0,20.14,16.698940748096653,8.116075940620753,12.237433713991784,Tier 5,1333.0,952.0,952.0,0.0,23800.0
293,SIPT191,Venkata Sai Traders,Rangareddy,Non-Exclusive,Turkayamjal,25,56,40,40,12,39,33,14,0,24,66,54,60,55,40,40,40,40,55,55,55,55,55,55,LLLHHH,NNNNAN,Low Achievement,55,0.004556752278376139,Declining Performer,700.0,1.2858333333333334,0.0005463670453916745,0.00020464899462137288,0.003579105999157857,0.0019847636809634745,SIPT191,Venkata Sai Traders,372.1,30.0,700.0,Non-Exclusive,55.0,53.15714285714286,9.039684672579055,16.320215471282467,22.231494788713864,Tier 2,1833.0,1611.0,1611.0,0.0,88600.0
294,SIPT192,Vittal And Sons,Sangareddy,Non-Exclusive,Sangareddy,0,0,0,0,0,3,14,16,10,4,5,0,20,5,0,0,0,0,10,10,10,10,20,10,HHHLLL,AAANNN,Moderate Achievement,20,0.0016570008285004142,Momentum Gainer,1100.0,14.75138888888889,0.0004052735187080051,0.006116760264550706,0.08455222392128182,0.0021731329454706817,SIPT192,Vittal And Sons,102.0,5.0,1100.0,Non-Exclusive,20.0,9.272727272727273,4.280228758169935,2.0437527011812717,3.9368428268882045,Tier 6,,,,,
295,SIPT193,Sri Mahalaxmi Cement Traders,Nagarkurnool,Non-Exclusive,Nagarkurnool,10,20,0,15,20,0,10,20,0,20,21,20,30,15,15,20,20,25,20,20,20,20,22,25,LHLHHH,NNNNNN,No Achievement,20,0.0016570008285004142,Emerging Performer,200.0,0.0,0.07777743621386526,7.766198174517532e-05,0.0,,SIPT193,Sri Mahalaxmi Cement Traders,50.0,11.0,200.0,Non-Exclusive,20.0,25.0,25.849999999999994,6.2183733164612525,13.90102398987675,Tier 4,1500.0,1110.0,1110.0,0.0,22200.0
296,SIPT194,Sai Chaitanya Steel Agencies,Mahabubnagar,Non-Exclusive,Jadcherla,31,0,15,14,15,10,25,19,47,26,55,38,25,15,15,20,20,25,20,20,20,20,30,40,HHHHHH,ANAAAN,Moderate Achievement,45,0.003728251864125932,Consistently Strong Performer,180.0,10.205833333333334,3.1569676595471046e-06,0.2307675892988607,0.058589854397978855,0.014149511839746255,SIPT194,Sai Chaitanya Steel Agencies,10.0,16.0,300.0,Non-Exclusive,45.0,5.555555555555555,100.0,11.893597506039132,28.24726961473459,Tier 1,2000.0,2000.0,2040.0,40.0,91800.0
297,SIPT195,MALLIKARJUNA TILES & STONES,Peddapalli,Exclusive,Peddapali,50,50,51,50,0,25,24,20,0,0,30,25,75,50,60,60,50,50,60,60,50,50,30,22,LLLLHH,NNNNNA,Low Achievement,30,0.0024855012427506215,Consistently Weak Performer,500.0,0.6698611111111111,0.0004899296347182068,4.606360798640599e-05,0.0033644150433260194,0.01105054101138011,SIPT195,Mallikarjuna Tiles & Stones,42.6,28.0,70.0,Exclusive,30.0,8.52,63.464397496087635,13.100746101831318,22.25732716031632,Tier 2,1833.0,1611.0,1611.0,0.0,48330.0
298,SIPT197,ANJANEYA IRON & HARDWARE,Peddapalli,Non-Exclusive,Sultanabad,20,30,25,25,25,25,25,0,20,21,23,25,20,20,25,25,25,25,25,25,20,20,22,20,LLLHHH,NNAAAA,Moderate Achievement,30,0.0024855012427506215,Target-Oriented Performer,150.0,29.49166666666667,0.0003710583384872153,0.00020543014969029742,0.13032710591051128,0.10847230871836017,SIPT197,Anjaneya Iron & Hardware,132.8,21.0,150.0,Non-Exclusive,30.0,88.53333333333335,16.550577309236946,10.634423650899674,27.397436319053863,Tier 1,2000.0,2000.0,2000.0,0.0,60000.0
299,SIPT198,LAKSHMI TRADERS (K),Khammam,Non-Exclusive,Khammam,0,60,0,36,31,30,38,0,0,9,15,22,30,30,30,40,40,50,45,45,35,35,35,15,HLLLLH,NNNNNA,Low Achievement,30,0.0024855012427506215,Consistently Weak Performer,2000.0,0.0,1.0,4.988610840222903e-06,0.0,,SIPT198,Lakshmi Traders (K),34.2,22.0,150.0,Non-Exclusive,30.0,1.71,58.70857699805069,9.707317271437729,17.908105762472776,Tier 3,1667.0,1323.0,1323.0,0.0,39690.0
300,SIPT201,NEELIMA TRADERS,Nirmal,Non-Exclusive,NIRMAL,37,23,16,0,31,0,25,20,25,21,22,26,35,30,30,30,20,20,20,20,20,20,20,20,HHHHHH,AAAAAA,High Achievement,30,0.0024855012427506215,Consistently Strong Performer,800.0,7.819166666666668,0.000594867945189186,0.000699720477844773,0.039442191343660664,0.0029984926941953732,SIPT201,Neelima Traders,49.7,15.0,800.0,Non-Exclusive,30.0,6.2125,41.4570757880617,9.963785542126233,15.51218648288808,Tier 4,1500.0,1110.0,1132.0,22.0,33960.0
301,SIPT202,MBP HARDWARE,Mahabubnagar,Exclusive,MAKTHAL,0,0,25,21,25,21,27,26,22,20,16,20,35,25,20,20,25,20,30,30,20,20,25,20,HHLLLL,NNAANN,Low Achievement,25,0.002071251035625518,Consistently Weak Performer,120.0,2.6181944444444443,0.0005975134488145048,5.2968696735330046e-05,0.0014114198967267247,0.00901807741909224,SIPT202,Mbp Hardware,510.3,24.0,120.0,Exclusive,25.0,100.0,4.398175365253556,10.861085783420474,27.396286543102995,Tier 1,2000.0,2000.0,2000.0,0.0,50000.0
302,SIPT205,Sri Rama Steel And Cement,Medchal - Malkajgiri,Non-Exclusive,Narapally,61,101,54,104,53,61,51,69,69,94,71,68,120,80,100,100,100,70,75,75,75,75,75,70,LHHHHL,NNNANN,Low Achievement,85,0.007042253521126761,Emerging Performer,650.0,19.73166666666667,3.1375672996281e-05,0.0033423548306977828,0.15075460408217542,0.12076684220478198,,,,,,,,,,,,,,,,,
303,SIPT206,CHARMINAR TRADERS,Nizamabad,Non-Exclusive,Nizamabad,0,20,0,15,11,10,15,0,0,10,22,15,40,25,25,25,25,20,25,25,20,20,20,20,HLLHHH,NNNNAN,Low Achievement,20,0.0016570008285004142,Emerging Performer,1000.0,14.146666666666667,2.375662255536285e-05,9.167491909222572e-05,0.028638388405026253,0.13350842264972207,SIPT206,Charminar Traders,24.4,8.0,0.0,Non-Exclusive,20.0,2.44,40.21857923497268,4.700698953940032,11.352135219358555,Tier 5,1333.0,952.0,952.0,0.0,19040.0
304,SIPT207,Swastik Steel Udyog,Medchal - Malkajgiri,Non-Exclusive,Dulapally,0,10,0,0,12,0,15,12,4,0,0,10,20,10,10,10,10,10,10,10,10,10,10,10,HHLLLH,AANNNN,Low Achievement,20,0.0016570008285004142,Declining Performer,300.0,6.489999999999999,9.839509817102401e-05,0.003431939350577574,0.045434146665780197,0.0070174674017750354,SIPT207,Swastik Steel Udyog,16.9,7.0,300.0,Non-Exclusive,20.0,5.633333333333333,31.33136094674557,2.496941483776655,8.891103746281773,Tier 6,,,,,
305,SIPT209,TAWAKKAL TRADERS,Narayanpet,Exclusive,Narayanapet,16,25,49,25,21,20,26,15,20,21,25,23,30,25,25,25,20,20,30,30,20,20,25,20,LLLLHH,NNNAAA,Moderate Achievement,30,0.0024855012427506215,Declining Performer,90.0,13.488333333333335,6.312171650010664e-05,0.0005176177173710372,0.05100226048799947,0.015186678716403008,SIPT209,Tawakkal Traders,168.5,26.0,90.0,Exclusive,30.0,100.0,14.12265084075173,11.520885296496559,29.737061346048282,Tier 1,2000.0,2000.0,2000.0,0.0,60000.0
306,SIPT210,ATHIDHI TRADERS,Mahabubnagar,Exclusive,Devakadra,21,24,57,39,29,26,10,27,31,35,36,21,30,25,25,25,25,25,30,30,20,20,35,30,LLHHHL,NNAAAN,Moderate Achievement,35,0.002899751449875725,Momentum Gainer,130.0,21.400000000000002,0.00014777783251030834,0.0022414606197305727,0.10237849877002857,0.021376514631551304,SIPT210,Athidhi Traders,27.4,31.0,130.0,Exclusive,35.0,21.076923076923077,100.0,14.33431377463579,32.815972880166086,Tier 1,2000.0,2000.0,2000.0,0.0,70000.0
307,SIPT211,BHAVANI TRADERS,Warangal,Non-Exclusive,Hanumakonda  ,54,56,30,29,30,25,23,53,50,31,30,50,60,50,50,60,60,50,60,60,50,50,50,50,LHHLLH,NNANNN,Low Achievement,40,0.0033140016570008283,Fluctuating Performer,800.0,20.295,0.0003170900645307117,0.0008019417791472848,0.09317864503689913,0.014055327808004468,SIPT211,Bhavani Traders (H),9.2,32.0,800.0,Non-Exclusive,40.0,1.15,100.0,18.64590714304101,31.417544285824604,Tier 1,2000.0,2000.0,2000.0,0.0,80000.0
308,SIPT213,Bhaargavi Steels,Sangareddy,Non-Exclusive,Madinaguda,36,16,0,27,0,14,26,25,20,0,25,0,30,25,25,25,25,25,25,25,25,25,25,25,HHHLHL,AANNAN,Moderate Achievement,30,0.0024855012427506215,Emerging Performer,300.0,4.985833333333333,0.00015248095006643064,0.006990888003983819,0.03679110431487268,0.003990987689081574,SIPT213,Bhaargavi Steels,13.2,15.0,300.0,Non-Exclusive,30.0,4.3999999999999995,100.0,7.620616634805713,25.452369980883425,Tier 2,1833.0,1611.0,1611.0,0.0,48330.0
309,SIPT214,SRI VENKATESHWARA TRADERS (U),Mancherial,Non-Exclusive,UTHKUR CHOWRASTHA,65,51,20,49,21,30,50,46,50,50,25,0,60,40,40,50,40,30,45,45,50,50,50,40,HHHHLL,AAAANN,Moderate Achievement,50,0.004142502071251036,Consistently Strong Performer,250.0,0.0,0.0015869318046837372,5.12850059287174e-05,0.0,0.002172100473297734,SIPT214,Sri Venkateshwara Traders (U),44.9,36.0,250.0,Non-Exclusive,50.0,17.959999999999997,85.08351893095767,18.547140439748922,31.736988050040885,Tier 1,2000.0,2000.0,2040.0,40.0,102000.0
310,SIPT217,Baheti Steel Traders Llp,Hyderabad,Non-Exclusive,Chaderghat,28,24,55,50,53,26,53,52,25,26,24,25,0,70,50,65,65,65,80,80,80,80,80,50,HHLLLL,NNNNNN,No Achievement,25,0.002071251035625518,Consistently Weak Performer,2800.0,16.61666666666667,7.823888007335694e-05,0.0012466200019947916,0.12093610797154444,0.07173616621200561,SIPT217,Baheti Steel Traders Llp,30.8,48.0,2800.0,Non-Exclusive,25.0,1.1,100.0,17.84886391194725,30.929318347168348,Tier 1,2000.0,2000.0,2000.0,0.0,50000.0
311,SIPT220,SAHITHI TRADERS,Nalgonda,Non-Exclusive,Chityala,21,22,13,0,20,0,21,22,23,20,25,19,20,20,20,20,20,20,22,22,20,20,25,20,HHHHHH,NNAAAN,Moderate Achievement,25,0.002071251035625518,Emerging Performer,150.0,13.989166666666664,6.402118773271503e-06,0.0003985079690924261,0.05535702413403364,0.13350842264972207,SIPT220,Sahithi Traders,10.0,13.0,150.0,Non-Exclusive,25.0,6.666666666666667,100.0,8.31320289986628,26.3212550732531,Tier 2,1833.0,1611.0,1611.0,0.0,40280.0
312,SIPT221,SREE YASHODA ENTERPRISES,Peddapalli,Non-Exclusive,KAMANPUR,13,10,10,20,15,0,13,0,10,10,10,0,12,10,15,15,15,15,10,10,10,10,10,10,HLHHHL,ANANAN,Moderate Achievement,15,0.0012427506213753107,Emerging Performer,50.0,3.320527777777778,0.0004625927639232459,0.0002983474989490486,0.007376781242381934,0.0020193445500324486,SIPT221,Sree Yashoda Enterprises,6.0,10.0,50.0,Non-Exclusive,15.0,12.0,100.0,4.445043577928826,25.067026146757293,Tier 2,1833.0,1611.0,1611.0,0.0,24160.0
313,SIPT222,Sri Vyshnavi Steel Traders,Medchal - Malkajgiri,Non-Exclusive,Old Alwal,20,0,0,0,30,0,0,0,0,0,10,0,20,15,15,15,0,0,0,0,0,0,0,0,LLLLLL,AAAAAA,High Achievement,0,0.0,Target-Oriented Performer,600.0,3.874166666666667,0.0002906350282775237,0.002956452283523298,0.02587926334685194,0.0029984926941953732,SIPT222,Sri Vyshnavi Steel Traders,11.6,5.0,600.0,Non-Exclusive,0.0,1.9333333333333333,22.861590038314176,1.2078260080232706,5.683680279143465,Tier 6,,,,,
314,SIPT231,Dathatreya Traders,Mancherial,Non-Exclusive,Bellampalli,21,0,0,0,20,0,0,20,0,0,11,10,0,10,10,0,10,10,10,10,10,10,10,0,LHLLHH,NANNAA,Moderate Achievement,20,0.0016570008285004142,Fluctuating Performer,200.0,9.7525,0.0005287303545562159,0.0007991498496659361,0.03992420716707666,0.009896449848977019,SIPT231,Dathatreya Traders Bellampally,9.8,7.0,200.0,Non-Exclusive,20.0,4.9,69.50680272108843,3.2366756401206875,16.8233659282901,Tier 4,1500.0,1110.0,1110.0,0.0,22200.0
315,SIPT234,SARASWATHI MARKETINGS,Siddipet,Non-Exclusive,Gajwel,16,21,0,31,21,18,7,20,20,20,10,0,15,15,20,20,20,20,20,20,20,20,20,20,LHHHLL,NNAANN,Low Achievement,20,0.0016570008285004142,Fluctuating Performer,250.0,3.5079166666666666,0.00026417999202433564,0.00037494079964692554,0.0,0.0033247259243514753,SIPT234,Saraswathi Marketings,48.5,16.0,250.0,Non-Exclusive,20.0,19.400000000000002,31.77319587628866,7.430399280317246,14.69287874344808,Tier 4,1500.0,1110.0,1110.0,0.0,22200.0
316,SIPT235,Shankar Iron And Electrical Stores,Rajanna Sircilla,Non-Exclusive,Yellareddypet,0,11,15,0,10,6,10,10,10,10,10,10,10,10,15,10,10,10,10,10,10,10,10,10,HHHHHH,ANAAAN,Moderate Achievement,15,0.0012427506213753107,Consistently Strong Performer,150.0,1.3919444444444444,0.0018691188580510763,0.00011805865269096908,0.002533353278815682,0.0005282116793661102,SIPT235,Shankar Iron And Electrical Stores,60.7,8.0,150.0,Non-Exclusive,15.0,40.46666666666667,15.262676185246201,4.432985640215525,13.80565995451189,Tier 4,1500.0,1110.0,1132.0,22.0,16980.0
317,SIPT236,Sri Srinivasa Iron Hardware & General Stores,Khammam,Non-Exclusive,MADHIRA,12,0,15,11,15,12,0,10,0,12,0,0,20,15,15,15,15,15,15,15,10,10,15,10,LHLHLL,NNNANN,Low Achievement,15,0.0012427506213753107,Consistently Weak Performer,150.0,0.2777777777777778,8.957675275329467e-05,6.133410920382855e-05,0.0,0.059390581308214535,SIPT236,Sri Srinivasa Iron Hardware And General Stores,16.4,11.0,150.0,Non-Exclusive,15.0,10.933333333333332,44.71544715447155,3.491111674115943,13.22442310203054,Tier 5,1333.0,952.0,952.0,0.0,14280.0
